P08,0.9,0.2,1,0.09659158805124948
P08,0.9,0.2,2,0.08509318672039273
P08,0.9,0.2,3,0.07228365636167797
P08,0.9,0.2,4,0.11581819403902013
P08,0.9,0.2,5,0.1387103407795059
P08,0.9,0.2,6,0.09719365730250394
P08,0.9,0.2,7,0.09348894372314691
P08,0.9,0.2,8,0.066271674425652
P08,0.9,0.2,9,0.05648876442094704
P08,0.9,0.2,10,0.11306189176036399
P08,0.9,0.3,1,0.08603416037059956
P08,0.9,0.3,2,0.12986773644368088
P08,0.9,0.3,3,0.06885921344341216
P08,0.9,0.3,4,0.09929612449777217
P08,0.9,0.3,5,0.13612089168097938
P08,0.9,0.3,6,0.06958898066705921
P08,0.9,0.3,7,0.13692818308074692
P08,0.9,0.3,8,0.05377026948568294
P08,0.9,0.3,9,0.060466507579563365
P08,0.9,0.3,10,0.11815272836674856
P08,0.9,0.4,1,0.04769513077165604
P08,0.9,0.4,2,0.10750812231261042
P08,0.9,0.4,3,0.060635619592598985
P08,0.9,0.4,4,0.11111931434754159
P08,0.9,0.4,5,0.11305399812442035
P08,0.9,0.4,6,0.051525845685528864
P08,0.9,0.4,7,0.04602259047075157
P08,0.9,0.4,8,0.007302562263026007
P08,0.9,0.4,9,0.07142273741080839
P08,0.9,0.4,10,0.04679400682141676
P08,0.8,0.2,1,0.08227139151929273
P08,0.8,0.2,2,0.11794651361120259
P08,0.8,0.2,3,0.09501355744271457
P08,0.8,0.2,4,0.06666009915878926
P08,0.8,0.2,5,0.10162319123386669
P08,0.8,0.2,6,0.09043599761685615
P08,0.8,0.2,7,0.07889092485209644
P08,0.8,0.2,8,0.12435630252678102
P08,0.8,0.2,9,0.09503760076703337
P08,0.8,0.2,10,0.09295512675987964
P08,0.8,0.3,1,0.1410567764855704
P08,0.8,0.3,2,0.10284710302739333
P08,0.8,0.3,3,0.08549278930956686
P08,0.8,0.3,4,0.1050426045507817
P08,0.8,0.3,5,0.11968648846089988
P08,0.8,0.3,6,0.06380603758281013
P08,0.8,0.3,7,0.06955373978258651
P08,0.8,0.3,8,0.1316353506289201
P08,0.8,0.3,9,0.12338414923227123
P08,0.8,0.3,10,0.04389764192404892
P08,0.8,0.4,1,0.08505471904121951
P08,0.8,0.4,2,0.0825885701719564
P08,0.8,0.4,3,0.11056350095452482
P08,0.8,0.4,4,0.1308442839244227
P08,0.8,0.4,5,0.11055564526536873
P08,0.8,0.4,6,0.032371727527345594
P08,0.8,0.4,7,0.09885854267106005
P08,0.8,0.4,8,0.12112840718088655
P08,0.8,0.4,9,0.06563921254156951
P08,0.8,0.4,10,0.04603166386736306
P08,0.7,0.2,1,0.09529740401616246
P08,0.7,0.2,2,0.07589452047834926
P08,0.7,0.2,3,0.07764802273084559
P08,0.7,0.2,4,0.0439016739630602
P08,0.7,0.2,5,0.1374326059701625
P08,0.7,0.2,6,0.13595054197125178
P08,0.7,0.2,7,0.10540736739336024
P08,0.7,0.2,8,0.11893465232222039
P08,0.7,0.2,9,0.16249910116979013
P08,0.7,0.2,10,0.1224783253879844
P08,0.7,0.3,1,0.05205082572521787
P08,0.7,0.3,2,0.1161490464233518
P08,0.7,0.3,3,0.08421206058081751
P08,0.7,0.3,4,0.10458826030550238
P08,0.7,0.3,5,0.10743375318573799
P08,0.7,0.3,6,0.1533763688238403
P08,0.7,0.3,7,0.1066189565786219
P08,0.7,0.3,8,0.11867357606913563
P08,0.7,0.3,9,0.11879572352474335
P08,0.7,0.3,10,0.061325410880083295
P08,0.7,0.4,1,0.0745294118488737
P08,0.7,0.4,2,0.07554807788114565
P08,0.7,0.4,3,0.11290322723356351
P08,0.7,0.4,4,0.06910099619957531
P08,0.7,0.4,5,0.07561634643277522
P08,0.7,0.4,6,0.11444376693575693
P08,0.7,0.4,7,0.1253006010742053
P08,0.7,0.4,8,0.1029823062567535
P08,0.7,0.4,9,0.07913630406027064
P08,0.7,0.4,10,0.09986098186600856
