P01,100,1,0.0012903225806451606
P01,100,2,0.03354838709677419
P01,100,3,0.06709677419354838
P01,100,4,0.0025806451612903213
P01,100,5,0.003870967741935482
P01,100,6,0.03354838709677419
P01,100,7,0.0012903225806451606
P01,100,8,2.97113509735098e-26
P01,100,9,0.0012903225806451606
P01,100,10,0.0012903225806451606
P01,200,1,0.0025806451612903213
P01,200,2,0.0025806451612903213
P01,200,3,0.0012903225806451606
P01,200,4,0.0025806451612903213
P01,200,5,0.0012903225806451606
P01,200,6,0.0025806451612903213
P01,200,7,0.0025806451612903213
P01,200,8,0.0025806451612903213
P01,200,9,0.0012903225806451606
P01,200,10,0.021935483870967748
P01,300,1,0.03354838709677419
P01,300,2,0.03354838709677419
P01,300,3,0.0025806451612903213
P01,300,4,0.0012903225806451606
P01,300,5,0.0025806451612903213
P01,300,6,0.0012903225806451606
P01,300,7,0.0025806451612903213
P01,300,8,0.03225806451612903
P01,300,9,0.0025806451612903213
P01,300,10,0.0025806451612903213
P01,400,1,0.0012903225806451606
P01,400,2,0.03225806451612903
P01,400,3,0.03483870967741936
P01,400,4,0.0025806451612903213
P01,400,5,0.0025806451612903213
P01,400,6,0.0
P01,400,7,0.03612903225806452
P01,400,8,0.03483870967741936
P01,400,9,0.0025806451612903213
P01,400,10,0.0012903225806451606
P01,500,1,0.003870967741935482
P01,500,2,0.0012903225806451606
P01,500,3,0.0025806451612903213
P01,500,4,0.05548387096774194
P01,500,5,0.0012903225806451606
P01,500,6,0.003870967741935482
P01,500,7,0.03354838709677419
P01,500,8,0.0025806451612903213
P01,500,9,0.03483870967741936
P01,500,10,0.03354838709677419
