P01,1.0,1.0,1,0.12476965695003248
P01,1.0,1.0,2,0.1444918564268542
P01,1.0,1.0,3,0.14867323574549818
P01,1.0,1.0,4,0.17059093861838903
P01,1.0,1.0,5,0.11803381294812898
P01,1.0,1.0,6,0.0968022341854434
P01,1.0,1.0,7,0.11268917371652287
P01,1.0,1.0,8,0.0657996516320404
P01,1.0,1.0,9,0.05192191958220936
P01,1.0,1.0,10,0.1745318401207057
P01,1.0,1.5,1,0.15719391290247747
P01,1.0,1.5,2,0.11467358797304426
P01,1.0,1.5,3,0.14877634981781096
P01,1.0,1.5,4,0.05899907949582152
P01,1.0,1.5,5,0.05578854392778405
P01,1.0,1.5,6,0.11991063695252495
P01,1.0,1.5,7,0.12899525464390596
P01,1.0,1.5,8,0.07723726144970086
P01,1.0,1.5,9,0.07748932788036561
P01,1.0,1.5,10,0.18624504005820317
P01,1.0,0.2,1,0.18783463061236072
P01,1.0,0.2,2,0.2263385371359042
P01,1.0,0.2,3,0.1801884527676452
P01,1.0,0.2,4,0.18079037767454884
P01,1.0,0.2,5,0.16333894261834134
P01,1.0,0.2,6,0.2001078020478332
P01,1.0,0.2,7,0.19873669545772263
P01,1.0,0.2,8,0.21161050179800928
P01,1.0,0.2,9,0.11342358552661774
P01,1.0,0.2,10,0.20701392988372433
P01,1.5,1.0,1,0.10921902530251057
P01,1.5,1.0,2,0.07609477452731724
P01,1.5,1.0,3,0.11687224893101412
P01,1.5,1.0,4,0.14623513587403286
P01,1.5,1.0,5,0.09795903069548981
P01,1.5,1.0,6,0.09733232198240752
P01,1.5,1.0,7,0.09977434798274716
P01,1.5,1.0,8,0.14395536951182714
P01,1.5,1.0,9,0.15305950624242393
P01,1.5,1.0,10,0.1496563647536178
P01,1.5,1.5,1,0.13654838187274057
P01,1.5,1.5,2,0.08939839844321797
P01,1.5,1.5,3,0.11256460127677291
P01,1.5,1.5,4,0.17121825954981593
P01,1.5,1.5,5,0.11409959302228048
P01,1.5,1.5,6,0.13121937330703154
P01,1.5,1.5,7,0.0746230057461311
P01,1.5,1.5,8,0.1381851790364798
P01,1.5,1.5,9,0.0889625554716935
P01,1.5,1.5,10,0.09290627734068435
P01,1.5,0.2,1,0.16654604529640354
P01,1.5,0.2,2,0.20932712513417395
P01,1.5,0.2,3,0.1887512189732182
P01,1.5,0.2,4,0.18529713707587303
P01,1.5,0.2,5,0.16507082571070159
P01,1.5,0.2,6,0.2101805779809916
P01,1.5,0.2,7,0.20256623369873739
P01,1.5,0.2,8,0.21145439175977723
P01,1.5,0.2,9,0.17607359724327687
P01,1.5,0.2,10,0.15918459938577403
P01,0.2,1.0,1,0.15110599069956343
P01,0.2,1.0,2,0.1206791072213401
P01,0.2,1.0,3,0.16725045273560404
P01,0.2,1.0,4,0.13410229266909982
P01,0.2,1.0,5,0.20446595240625592
P01,0.2,1.0,6,0.20422106277912788
P01,0.2,1.0,7,0.15985097059054187
P01,0.2,1.0,8,0.19485227375757588
P01,0.2,1.0,9,0.17194382784465342
P01,0.2,1.0,10,0.1742959254992205
P01,0.2,1.5,1,0.1616400325612629
P01,0.2,1.5,2,0.12282357296014121
P01,0.2,1.5,3,0.1321796896901197
P01,0.2,1.5,4,0.1349956845256113
P01,0.2,1.5,5,0.13346570430355423
P01,0.2,1.5,6,0.12999233231696228
P01,0.2,1.5,7,0.09840687446099089
P01,0.2,1.5,8,0.12499198372429762
P01,0.2,1.5,9,0.0945569476442898
P01,0.2,1.5,10,0.13812280869256194
P01,0.2,0.2,1,0.18195800664795972
P01,0.2,0.2,2,0.18135260869741407
P01,0.2,0.2,3,0.19003009861718387
P01,0.2,0.2,4,0.18999632430814434
P01,0.2,0.2,5,0.16847436007801242
P01,0.2,0.2,6,0.21866711065684746
P01,0.2,0.2,7,0.1986976384029625
P01,0.2,0.2,8,0.20733670788927067
P01,0.2,0.2,9,0.17693646162092816
P01,0.2,0.2,10,0.20268664197513633
