P03,5,1,0.056137614355488905
P03,5,2,0.08728050396105232
P03,5,3,0.06450831569041864
P03,5,4,0.07336367789375793
P03,5,5,0.06578701150679747
P03,5,6,0.07498954907233442
P03,5,7,0.05105678089641806
P03,5,8,0.051995734208695236
P03,5,9,0.04943844350164065
P03,5,10,0.046067721266994564
P03,10,1,0.02851182921638998
P03,10,2,0.00938974147978028
P03,10,3,0.00370067393303807
P03,10,4,0.020025942759540304
P03,10,5,0.01130529960343121
P03,10,6,0.001438469397801969
P03,10,7,0.02395007144426525
P03,10,8,0.00924442497652335
P03,10,9,0.013745258801335538
P03,10,10,0.04771526050457724
P03,15,1,0.001313405315921351
P03,15,2,0.0038736244413719533
P03,15,3,0.0013379942152310252
P03,15,4,0.013591479230072112
P03,15,5,0.003873223752828475
P03,15,6,0.0036624828045777598
P03,15,7,0.006803146715991023
P03,15,8,0.0028775445657489556
P03,15,9,0.002776370679732228
P03,15,10,0.03356742806086883
P03,20,1,0.00029678474180677196
P03,20,2,0.03741937870880144
P03,20,3,0.0038745716526575155
P03,20,4,0.02322644338090696
P03,20,5,0.0029272156191239023
P03,20,6,0.0038748607977388497
P03,20,7,0.002581388178504911
P03,20,8,0.0025814812811462136
P03,20,9,0.014226145571647317
P03,20,10,0.0021614930033692216
P03,25,1,0.002580670522249063
P03,25,2,0.0025826556602917853
P03,25,3,0.003870998077130037
P03,25,4,0.001911212361708825
P03,25,5,0.0012965674155192791
P03,25,6,0.006454323394891544
P03,25,7,0.0038710233287764994
P03,25,8,0.034838985880109564
P03,25,9,0.0002176158588728296
P03,25,10,1.185558537180974e-06
P03,30,1,4.567673208034564e-07
P03,30,2,0.003870969869659042
P03,30,3,0.003870969442142056
P03,30,4,0.0012947155708070645
P03,30,5,0.00516129034563565
P03,30,6,0.002580706561459036
P03,30,7,0.033548954707755194
P03,30,8,6.4015964343817e-07
P03,30,9,0.0025806730150723925
P03,30,10,0.001290805749189455
P03,35,1,1.3560604576887474e-07
P03,35,2,3.4504969817051386e-06
P03,35,3,0.0012903865046788028
P03,35,4,0.009032258221289894
P03,35,5,0.00387096780349218
P03,35,6,0.024516129176429303
P03,35,7,0.001290392382987454
P03,35,8,0.003870968001306993
P03,35,9,0.002580647200748407
P03,35,10,0.011613200900022564
P03,40,1,0.03741936931168872
P03,40,2,0.005161290328008906
P03,40,3,0.04129032259478054
P03,40,4,0.0012904289733547767
P03,40,5,0.00258064567958661
P03,40,6,0.002580647823048365
P03,40,7,0.0012903421764483614
P03,40,8,0.005161290328103462
P03,40,9,0.0025806469612663875
P03,40,10,0.002580645227676387
P03,45,1,0.002580646627394093
P03,45,2,0.014193548492457153
P03,45,3,0.0038709677584786374
P03,45,4,0.0012903240544735047
P03,45,5,0.001290326292940981
P03,45,6,0.005161290322663868
P03,45,7,0.003870967807283705
P03,45,8,0.009032258064743524
P03,45,9,0.002580645309311369
P03,45,10,0.002580645965305323
P03,50,1,0.0012903249082700922
P03,50,2,0.005161290322616561
P03,50,3,7.697396158386696e-10
P03,50,4,0.003870967750987747
P03,50,5,0.0025806452276200013
P03,50,6,0.0012903230094599857
P03,50,7,0.03354838847321323
P03,50,8,0.002580645320639936
P03,50,9,0.007741935484635338
P03,50,10,0.0012903228192868786
P03,55,1,0.003870967742007644
P03,55,2,0.003870967742026789
P03,55,3,0.002580645162720852
P03,55,4,0.03483870967938278
P03,55,5,0.014193548388067655
P03,55,6,0.0012903226089398033
P03,55,7,0.034838709731090337
P03,55,8,0.0012903225870846279
P03,55,9,0.023225806451749997
P03,55,10,0.0025806451627562463
P03,60,1,0.03612903225816961
P03,60,2,0.007741935483887797
P03,60,3,0.00516129032258124
P03,60,4,0.0025806451613642023
P03,60,5,0.015483870967742371
P03,60,6,0.02580645161387794
P03,60,7,0.0012903225975971723
P03,60,8,0.005161290322580704
P03,60,9,0.005161290322587197
P03,60,10,0.0077419354839099366
P03,65,1,0.0038709677420394164
P03,65,2,0.011612903226604123
P03,65,3,1.9733767931330434e-12
P03,65,4,0.0038709677419390327
P03,65,5,0.0012903225841181245
P03,65,6,0.0064516131915573725
P03,65,7,0.0025806451635986454
P03,65,8,0.0012903225815523425
P03,65,9,0.007741935483913991
P03,65,10,0.023225806451618654
P03,70,1,0.0025806451613124793
P03,70,2,0.003870967741936875
P03,70,3,0.006451612903225804
P03,70,4,0.01161290322580645
P03,70,5,0.007741935483872342
P03,70,6,0.034838709677424244
P03,70,7,0.0012903225807307502
P03,70,8,0.002580645161350905
P03,70,9,0.0038709677419355893
P03,70,10,0.002580645161299702
P03,75,1,0.014193548387096806
P03,75,2,0.003870967741935595
P03,75,3,0.002580645161295001
P03,75,4,0.002580645161294754
P03,75,5,0.0025806451612948277
P03,75,6,0.0012903225822095143
P03,75,7,0.002580645161321433
P03,75,8,0.002580645161298948
P03,75,9,0.005161290323339213
P03,75,10,0.0038709677419356387
P03,80,1,0.002580645161290455
P03,80,2,0.002580645161305075
P03,80,3,0.0012903225806963404
P03,80,4,0.002580645161290468
P03,80,5,0.002580645161290868
P03,80,6,0.00774193548387101
P03,80,7,0.0012903225806548265
P03,80,8,0.0012903225806743571
P03,80,9,1.2478047523688545e-12
P03,80,10,1.589679580595621e-13
P03,85,1,0.002580645161290791
P03,85,2,6.095744293243871e-14
P03,85,3,0.0077419354838709695
P03,85,4,0.001290322580660546
P03,85,5,0.001290322580650071
P03,85,6,0.0025806451612911123
P03,85,7,0.0012903225806462995
P03,85,8,0.006451612903225804
P03,85,9,0.0025806451612918066
P03,85,10,0.036129032258064527
P03,90,1,0.006451612903225834
P03,90,2,0.002580645161291399
P03,90,3,0.00774193548387097
P03,90,4,0.0012903225806836177
P03,90,5,0.0012903225806477003
P03,90,6,0.0038709677419355494
P03,90,7,0.001290322580653394
P03,90,8,0.003870967741935482
P03,90,9,0.007741935483870969
P03,90,10,0.03483870967741951
P03,95,1,0.0025806451612903234
P03,95,2,0.009032258064516128
P03,95,3,0.012903225806451615
P03,95,4,0.0012903225806453476
P03,95,5,0.0025806451612903343
P03,95,6,0.002580645161290324
P03,95,7,0.0025806451612903473
P03,95,8,0.0025806451612903508
P03,95,9,0.05419354838709679
P03,95,10,0.010322580645161289
P03,100,1,0.0051612903225806426
P03,100,2,0.0025806451612903213
P03,100,3,0.0012903225806454922
P03,100,4,0.007741935483870969
P03,100,5,0.003870967741935482
P03,100,6,0.002580645161290324
P03,100,7,0.0025806451612903247
P03,100,8,0.002580645161290323
P03,100,9,0.001290322580645199
P03,100,10,0.006451612903225807
