P04,5,1,0.17028937408712277
P04,5,2,0.15817345882679065
P04,5,3,0.14972422214306413
P04,5,4,0.2064413032198867
P04,5,5,0.22593266089102984
P04,5,6,0.18506538531207936
P04,5,7,0.14952731094885827
P04,5,8,0.170323081518587
P04,5,9,0.16042660562096103
P04,5,10,0.19167137738510687
P04,10,1,0.10738853223221755
P04,10,2,0.09170592256010919
P04,10,3,0.10103199776168162
P04,10,4,0.1426775543111019
P04,10,5,0.0918144769332739
P04,10,6,0.1483900693988893
P04,10,7,0.153071176121516
P04,10,8,0.07706732120125266
P04,10,9,0.12094621657133549
P04,10,10,0.1039139449798611
P04,15,1,0.10646252167298158
P04,15,2,0.06753313055516329
P04,15,3,0.09133843722914461
P04,15,4,0.12583896671057124
P04,15,5,0.060680880824516475
P04,15,6,0.07695644100421169
P04,15,7,0.08791181682036078
P04,15,8,0.10360245285915916
P04,15,9,0.09388292890539703
P04,15,10,0.0651851856393586
P04,20,1,0.054912215870458046
P04,20,2,0.06376814245538165
P04,20,3,0.10032910049316826
P04,20,4,0.09686075594629089
P04,20,5,0.06168076653166661
P04,20,6,0.06494641336520972
P04,20,7,0.0791083554212225
P04,20,8,0.0738111303760744
P04,20,9,0.055999766394967856
P04,20,10,0.041712926404885
P04,25,1,0.042812790541467326
P04,25,2,0.06974446591085777
P04,25,3,0.040262546198010674
P04,25,4,0.09331655814138222
P04,25,5,0.061463985757584896
P04,25,6,0.050351403874877305
P04,25,7,0.05460554775740785
P04,25,8,0.11580351495158873
P04,25,9,0.08499739755469791
P04,25,10,0.09809095960182831
P04,30,1,0.05522336777853956
P04,30,2,0.05843721369671461
P04,30,3,0.03500668631109537
P04,30,4,0.012285537101781673
P04,30,5,0.04633850340359298
P04,30,6,0.05083773108667114
P04,30,7,0.03601161732436491
P04,30,8,0.06423477238724788
P04,30,9,0.0617447397704595
P04,30,10,0.06657427169381597
P04,35,1,0.05598525633508923
P04,35,2,0.04875309999489384
P04,35,3,0.05161032240847674
P04,35,4,0.06999282601133594
P04,35,5,0.020197838317603297
P04,35,6,0.043959528664069374
P04,35,7,0.03994291913699561
P04,35,8,0.07735811317976639
P04,35,9,0.04005751595745464
P04,35,10,0.042805124922814144
P04,40,1,0.07894367548252264
P04,40,2,0.07134478227461855
P04,40,3,0.043352436871554295
P04,40,4,0.04419051099541176
P04,40,5,0.047455164499941534
P04,40,6,0.04240161953538735
P04,40,7,0.05900544023479175
P04,40,8,0.032343202133027445
P04,40,9,0.053929785025673894
P04,40,10,0.057584557477845674
P04,45,1,0.01855629548579497
P04,45,2,0.05826026133794591
P04,45,3,0.040961744038948575
P04,45,4,0.040555835588534664
P04,45,5,0.039919916655280045
P04,45,6,0.03822454156438071
P04,45,7,0.049480313010515684
P04,45,8,0.04621885516514314
P04,45,9,0.03650926888269147
P04,45,10,0.038203349339938346
P04,50,1,0.00888483907544989
P04,50,2,0.01927859929445197
P04,50,3,0.05788447470284018
P04,50,4,0.005445470870067981
P04,50,5,0.02145931438304019
P04,50,6,0.0506313442697338
P04,50,7,0.04828305555098999
P04,50,8,0.06404387340791656
P04,50,9,0.041957928782526153
P04,50,10,0.05483427836924249
P04,55,1,0.05171687870435802
P04,55,2,0.028182699693901633
